prefecture,city,lat,lon
福島県,河沼郡会津坂下町,37.562748,139.821998
福島県,河沼郡湯川村,37.566907,139.883413
福島県,田村市,37.435457,140.569799
福島県,田村郡三春町,37.434205,140.479526
福島県,田村郡小野町,37.286960,140.622150
福島県,白河市,37.121326,140.234388
福島県,相馬市,37.797896,140.922332
福島県,相馬郡新地町,37.868921,140.911702
福島県,石川郡平田村,37.217101,140.562665
福島県,石川郡浅川町,37.084902,140.415420
福島県,石川郡玉川村,37.211394,140.420430
福島県,石川郡石川町,37.151688,140.446903
福島県,福島市,37.759777,140.448718
福島県,耶麻郡猪苗代町,37.555716,140.109149
福島県,耶麻郡磐梯町,37.563576,139.990483
福島県,耶麻郡西会津町,37.598353,139.643401
福島県,西白河郡中島村,37.145256,140.359940
福島県,西白河郡泉崎村,37.152901,140.304830
福島県,西白河郡矢吹町,37.198445,140.338947
福島県,西白河郡西郷村,37.133365,140.161133
福島県,郡山市,37.399093,140.359698
福島県,須賀川市,37.299815,140.368368
秋田県,にかほ市,39.251514,139.928476
秋田県,仙北市,39.626568,140.602330
秋田県,仙北郡美郷町,39.423671,140.545510
秋田県,北秋田市,40.191878,140.362764
秋田県,南秋田郡五城目町,39.943670,140.122515
秋田県,南秋田郡八郎潟町,39.950897,140.080109
秋田県,大仙市,39.464006,140.470980
秋田県,大館市,40.264823,140.566868
秋田県,横手市,39.294391,140.517005
秋田県,湯沢市,39.167084,140.484445
秋田県,潟上市,39.863737,140.059384
秋田県,由利本荘市,39.374972,140.059685
秋田県,男鹿市,39.917971,139.846672
秋田県,秋田市,39.711952,140.126576
秋田県,能代市,40.198346,140.067776
秋田県,鹿角市,40.222304,140.788470
秋田県,鹿角郡小坂町,40.326120,140.741626
群馬県,みどり市,36.414679,139.282419
群馬県,伊勢崎市,36.315044,139.215578
群馬県,佐波郡玉村町,36.304055,139.124078
群馬県,利根郡みなかみ町,36.732398,138.982019
群馬県,前橋市,36.398552,139.106142
群馬県,北群馬郡吉岡町,36.444513,139.010037
群馬県,北群馬郡榛東村,36.433426,138.978773
群馬県,吾妻郡中之条町,36.588933,138.843963
群馬県,吾妻郡東吾妻町,36.570732,138.828223
群馬県,吾妻郡草津町,36.617531,138.596006
群馬県,吾妻郡長野原町,36.543205,138.635633
群馬県,太田市,36.300473,139.351669
群馬県,安中市,36.321980,138.865391
群馬県,富岡市,36.253126,138.880441
群馬県,桐生市,36.414367,139.317057
群馬県,沼田市,36.652095,139.047161
群馬県,渋川市,36.498319,139.009789
群馬県,甘楽郡下仁田町,36.212740,138.782427
群馬県,甘楽郡甘楽町,36.240966,138.928098
群馬県,藤岡市,36.247177,139.066850
群馬県,邑楽郡千代田町,36.213586,139.448969
群馬県,邑楽郡大泉町,36.250139,139.405493
群馬県,邑楽郡明和町,36.207570,139.536385
群馬県,邑楽郡板倉町,36.228234,139.617790
群馬県,邑楽郡邑楽町,36.255809,139.461633
群馬県,館林市,36.243792,139.532666
群馬県,高崎市,36.320686,138.991233
茨城県,かすみがうら市,36.136900,140.254235
茨城県,つくばみらい市,35.981101,140.036442
茨城県,つくば市,36.096566,140.084185
茨城県,ひたちなか市,36.393257,140.553262
茨城県,下妻市,36.175115,139.965655
茨城県,久慈郡大子町,36.777228,140.356386
茨城県,北相馬郡利根町,35.865810,140.163831
茨城県,北茨城市,36.802022,140.743535
茨城県,取手市,35.915230,140.072811
茨城県,古河市,36.178860,139.776648
茨城県,土浦市,36.106332,140.180883
茨城県,坂東市,36.093211,139.880133
茨城県,守谷市,35.947214,139.979016
茨城県,小美玉市,36.204221,140.338189
茨城県,常総市,36.060926,139.965479
茨城県,常陸大宮市,36.537916,140.372062
茨城県,常陸太田市,36.536812,140.536283
茨城県,日立市,36.563259,140.629098
茨城県,東茨城郡城里町,36.471878,140.383872
茨城県,東茨城郡大洗町,36.313162,140.563958
茨城県,東茨城郡茨城町,36.293992,140.430290
茨城県,桜川市,36.325199,140.090351
茨城県,水戸市,36.372312,140.457115
茨城県,潮来市,35.962055,140.554393
茨城県,牛久市,35.971694,140.168084
茨城県,猿島郡五霞町,36.107270,139.745421
茨城県,猿島郡境町,36.111283,139.810628
茨城県,石岡市,36.209600,140.241525
茨城県,神栖市,35.842618,140.718048
茨城県,稲敷市,35.942117,140.367041
茨城県,稲敷郡河内町,35.882203,140.248496
茨城県,稲敷郡美浦村,36.014253,140.304729
茨城県,稲敷郡阿見町,36.023883,140.224343
茨城県,笠間市,36.362168,140.263487
茨城県,筑西市,36.291946,139.991301
茨城県,結城市,36.273256,139.869949
茨城県,結城郡八千代町,36.177943,139.896920
茨城県,行方市,36.055167,140.478302
茨城県,那珂市,36.460807,140.492655
茨城県,那珂郡東海村,36.469045,140.574821
茨城県,鉾田市,36.162602,140.528943
茨城県,高萩市,36.723164,140.701855
茨城県,鹿嶋市,35.983871,140.629457
茨城県,龍ヶ崎市,35.916592,140.188844
長崎県,五島市,32.686445,128.836615
長崎県,佐世保市,33.163220,129.737709
長崎県,北松浦郡佐々町,33.235920,129.655470
長崎県,南島原市,32.637324,130.228145
長崎県,南松浦郡新上五島町,32.981560,129.098027
長崎県,壱岐市,33.747582,129.692465
長崎県,大村市,32.922289,129.961497
長崎県,対馬市,34.205110,129.290533
長崎県,島原市,32.787277,130.361300
長崎県,平戸市,33.356498,129.556299
長崎県,東彼杵郡川棚町,33.067960,129.853991
長崎県,東彼杵郡東彼杵町,33.032499,129.930206
長崎県,東彼杵郡波佐見町,33.133511,129.893515
長崎県,松浦市,33.349011,129.713453
長崎県,西彼杵郡時津町,32.835369,129.838147
長崎県,西彼杵郡長与町,32.822641,129.872527
長崎県,西海市,33.026305,129.588146
長崎県,諫早市,32.847392,130.043773
長崎県,長崎市,32.760772,129.877612
長崎県,雲仙市,32.767671,130.228172
長野県,上伊那郡中川村,35.631756,137.936481
長野県,上伊那郡南箕輪村,35.869318,137.966163
長野県,上伊那郡宮田村,35.758702,137.933793
長野県,上伊那郡箕輪町,35.919015,137.981784
長野県,上伊那郡辰野町,35.975405,137.990855
長野県,上伊那郡飯島町,35.672767,137.922422
長野県,上水内郡信濃町,36.810385,138.202494
長野県,上水内郡飯綱町,36.748530,138.252593
長野県,上田市,36.373678,138.239364
長野県,上高井郡小布施町,36.699192,138.316705
長野県,下伊那郡松川町,35.602906,137.907252
長野県,下伊那郡高森町,35.554299,137.873433
長野県,下高井郡山ノ内町,36.748694,138.415332
長野県,下高井郡野沢温泉村,36.919803,138.443188
長野県,中野市,36.744450,138.356793
長野県,伊那市,35.835287,137.993108
長野県,佐久市,36.247245,138.460508
長野県,北佐久郡御代田町,36.320406,138.499119
長野県,北佐久郡軽井沢町,36.336233,138.587598
長野県,北安曇郡松川村,36.416009,137.850495
長野県,北安曇郡池田町,36.407253,137.883825
長野県,北安曇郡白馬村,36.690671,137.860862
長野県,千曲市,36.519846,138.126308
長野県,南佐久郡佐久穂町,36.146831,138.484638
長野県,南佐久郡小海町,36.082775,138.474489
長野県,埴科郡坂城町,36.451210,138.185734
長野県,塩尻市,36.128200,137.959304
長野県,大町市,36.502423,137.847128
長野県,安曇野市,36.304722,137.899661
長野県,小諸市,36.323514,138.432097
長野県,岡谷市,36.066263,138.047832
長野県,木曽郡上松町,35.780852,137.696183
長野県,木曽郡木曽町,35.848373,137.699854
長野県,東御市,36.347432,138.346767
長野県,松本市,36.215389,137.942488
長野県,茅野市,36.001418,138.186946
長野県,諏訪市,36.021619,138.114738
長野県,諏訪郡下諏訪町,36.075886,138.087764
長野県,諏訪郡富士見町,35.910949,138.250519
長野県,長野市,36.626532,138.199474
長野県,須坂市,36.656926,138.301242
長野県,飯山市,36.850817,138.363772
長野県,飯田市,35.502020,137.820037
長野県,駒ヶ根市,35.726909,137.935747
青森県,つがる市,40.805729,140.406204
青森県,むつ市,41.330992,141.187479
青森県,三戸郡三戸町,40.379537,141.258197
青森県,三戸郡五戸町,40.543873,141.367864
青森県,三戸郡南部町,40.399836,141.272046
青森県,三戸郡階上町,40.444923,141.605556
青森県,三沢市,40.712081,141.387679
青森県,上北郡おいらせ町,40.603780,141.424748
青森県,上北郡七戸町,40.695550,141.146875
青森県,上北郡六ヶ所村,40.905911,141.326118
青森県,上北郡六戸町,40.645664,141.323959
青森県,上北郡東北町,40.744389,141.256014
青森県,上北郡野辺地町,40.865885,141.121270
青森県,五所川原市,40.803994,140.462249
青森県,八戸市,40.509767,141.491333
青森県,北津軽郡板柳町,40.709501,140.474959
青森県,北津軽郡鶴田町,40.754248,140.432592
青森県,十和田市,40.611889,141.217028
青森県,南津軽郡大鰐町,40.524243,140.568339
青森県,南津軽郡田舎館村,40.638277,140.539546
青森県,南津軽郡藤崎町,40.660805,140.501408
青森県,平川市,40.592730,140.563973
青森県,弘前市,40.602873,140.461763
青森県,東津軽郡外ケ浜町,41.043184,140.642265
青森県,東津軽郡平内町,40.925926,140.958314
青森県,西津軽郡鰺ヶ沢町,40.777579,140.208391
青森県,青森市,40.802153,140.731529
青森県,黒石市,40.645556,140.602569
静岡県,三島市,35.115899,138.931359
静岡県,下田市,34.681353,138.943490
静岡県,伊東市,34.946849,139.097880
静岡県,伊豆の国市,35.037319,138.947698
静岡県,伊豆市,34.956044,138.928691
静岡県,周智郡森町,34.825662,137.916009
静岡県,富士宮市,35.239494,138.609801
静岡県,富士市,35.168845,138.672388
静岡県,島田市,34.830317,138.178174
静岡県,御前崎市,34.629575,138.159499
静岡県,御殿場市,35.298933,138.924498
静岡県,掛川市,34.757502,138.006340
静岡県,榛原郡吉田町,34.771144,138.253421
静岡県,沼津市,35.103886,138.850282
静岡県,浜松市中央区,34.722922,137.715028
静岡県,浜松市天竜区,34.870119,137.816506
静岡県,浜松市浜名区,34.808711,137.735838
静岡県,湖西市,34.708010,137.535194
静岡県,焼津市,34.842315,138.302522
静岡県,熱海市,35.073009,139.075739
静岡県,牧之原市,34.709678,138.203633
静岡県,田方郡函南町,35.088887,138.957346
静岡県,磐田市,34.722754,137.846771
静岡県,菊川市,34.731003,138.087528
静岡県,藤枝市,34.879012,138.254719
静岡県,袋井市,34.732315,137.922543
静岡県,裾野市,35.189014,138.909167
静岡県,賀茂郡南伊豆町,34.654451,138.857161
静岡県,賀茂郡東伊豆町,34.823293,139.065238
静岡県,賀茂郡河津町,34.756711,138.988593
静岡県,静岡市清水区,35.043216,138.500145
静岡県,静岡市葵区,35.004989,138.370227
静岡県,静岡市駿河区,34.952691,138.396301
静岡県,駿東郡小山町,35.345066,138.960835
静岡県,駿東郡清水町,35.098272,138.898233
静岡県,駿東郡長泉町,35.140614,138.892043
香川県,さぬき市,34.283117,134.209395
香川県,三豊市,34.190159,133.689608
香川県,丸亀市,34.257537,133.839048
香川県,仲多度郡まんのう町,34.190739,133.846989
香川県,仲多度郡多度津町,34.258180,133.750633
香川県,仲多度郡琴平町,34.194469,133.821372
香川県,善通寺市,34.231987,133.781282
香川県,坂出市,34.316207,133.886754
香川県,小豆郡土庄町,34.486187,134.184022
香川県,小豆郡小豆島町,34.475846,134.309432
香川県,木田郡三木町,34.268108,134.137759
香川県,東かがわ市,34.243259,134.352189
香川県,綾歌郡宇多津町,34.302599,133.830473
香川県,綾歌郡綾川町,34.251246,133.947542
香川県,観音寺市,34.113143,133.660643
香川県,高松市,34.295719,134.027806
高知県,南国市,33.569720,133.642034
高知県,吾川郡いの町,33.545343,133.432918
高知県,四万十市,32.984213,132.944678
高知県,土佐市,33.478933,133.418353
高知県,土佐清水市,32.777912,132.951730
高知県,土佐郡土佐町,33.746886,133.555028
高知県,安芸市,33.514181,133.912520
高知県,安芸郡奈半利町,33.424958,134.024078
高知県,安芸郡安田町,33.439428,133.977190
高知県,安芸郡東洋町,33.544968,134.294096
高知県,安芸郡田野町,33.429958,134.007969
高知県,室戸市,33.289870,134.159106
高知県,宿毛市,32.938597,132.721913
高知県,幡多郡黒潮町,33.039243,133.039951
高知県,長岡郡本山町,33.755783,133.588027
高知県,須崎市,33.403556,133.286102
高知県,香南市,33.558258,133.724444
高知県,香美市,33.611324,133.696288
高知県,高岡郡中土佐町,33.332904,133.227740
高知県,高岡郡佐川町,33.504187,133.286881
高知県,高岡郡四万十町,33.218748,133.140737
高知県,高岡郡越知町,33.531454,133.250702
高知県,高知市,33.529264,133.522044
鳥取県,倉吉市,35.433794,133.818469
鳥取県,八頭郡八頭町,35.411351,134.251162
鳥取県,八頭郡智頭町,35.267402,134.229079
鳥取県,八頭郡若桜町,35.344603,134.395936
鳥取県,境港市,35.525794,133.230117
鳥取県,岩美郡岩美町,35.577404,134.329632
鳥取県,東伯郡三朝町,35.409849,133.887453
鳥取県,東伯郡北栄町,35.485173,133.785704
鳥取県,東伯郡湯梨浜町,35.477324,133.885016
鳥取県,東伯郡琴浦町,35.501999,133.668161
鳥取県,米子市,35.443420,133.326473
鳥取県,西伯郡日吉津村,35.443955,133.382219
鳥取県,鳥取市,35.490898,134.206844
鹿児島県,いちき串木野市,31.712151,130.281025
鹿児島県,伊佐市,32.058131,130.604723
鹿児島県,出水市,32.091403,130.341412
鹿児島県,南さつま市,31.411077,130.301767
鹿児島県,南九州市,31.356356,130.419657
鹿児島県,垂水市,31.488421,130.709574
鹿児島県,大島郡和泊町,27.399243,128.657458
鹿児島県,大島郡喜界町,28.320272,129.937357
鹿児島県,大島郡天城町,27.826869,128.897081
鹿児島県,大島郡徳之島町,27.732626,129.017983
鹿児島県,大島郡瀬戸内町,28.148579,129.314685
鹿児島県,大島郡知名町,27.335837,128.571664
鹿児島県,大島郡龍郷町,28.401610,129.593767
鹿児島県,奄美市,28.390329,129.489901
鹿児島県,姶良市,31.734418,130.621498
鹿児島県,姶良郡湧水町,31.999078,130.739562
鹿児島県,志布志市,31.486376,131.084541
鹿児島県,指宿市,31.235756,130.614070
鹿児島県,日置市,31.612333,130.384091
鹿児島県,曽於市,31.691151,131.003096
鹿児島県,曽於郡大崎町,31.428820,131.011577
鹿児島県,枕崎市,31.273628,130.305226
鹿児島県,熊毛郡中種子町,30.542783,130.957685
鹿児島県,熊毛郡南種子町,30.401290,130.901875
鹿児島県,熊毛郡屋久島町,30.381951,130.602526
鹿児島県,肝属郡南大隅町,31.215059,130.775738
鹿児島県,肝属郡肝付町,31.345410,130.946666
鹿児島県,肝属郡錦江町,31.248247,130.787381
鹿児島県,薩摩川内市,31.820060,130.311966
鹿児島県,薩摩郡さつま町,31.899069,130.453798
鹿児島県,西之表市,30.728114,130.998177
鹿児島県,阿久根市,32.016782,130.211277
鹿児島県,霧島市,31.753317,130.754992
鹿児島県,鹿児島市,31.599927,130.513475
鹿児島県,鹿屋市,31.376791,130.865092
